File,Song_duration,Song_title,Artist,Format,Labels,Sections
1382,165.0,Amazing_Grace,Suzanne_Michell_Trio,mp3,"[  0.           0.20897959  12.05115646  65.75891156 107.96931973
 149.23464853 165.49387755]",['silence' 'intro' 'verse' 'verse' 'verse' 'outro' 'silence']
1384,356.0,Break_Away_Tonight,TUGG___The_Under_Ground_Groovement,mp3,"[0.00000000e+00 2.32199546e-01 1.92497052e+01 3.87689569e+01
 5.90371429e+01 6.90546939e+01 8.92768254e+01 1.09211950e+02
 1.26490884e+02 1.45428753e+02 1.63803492e+02 1.83465283e+02
 2.03215646e+02 2.22858662e+02 2.41663243e+02 2.75667302e+02
 3.56002540e+02]","['silence' 'intro' 'solo/instrumental' 'verse' 'solo/instrumental'
 'transition' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'transition' 'verse' 'chorus' 'solo/instrumental' 'chorus' 'silence']"
1386,531.0,Another_Hero,Telepath,mp3,[  0.         241.09204167 486.26610417],['silence' 'solo/instrumental' 'outro']
1388,510.0,Ya_Ti_Li,The_Afromotive,mp3,"[  0.           7.84834467  32.13997732  67.149161    78.82229025
 193.43780045 215.48600907 237.82950113 260.52204082 282.98879819
 333.9261678  345.24501134 388.87981859 400.33156462 440.34081633
 451.84331066 464.72888889 510.88544218]","['silence' 'intro' 'verse' 'solo/instrumental' 'solo/instrumental'
 'transition' 'transition' 'transition' 'solo/instrumental' 'verse'
 'solo/instrumental' 'solo/instrumental' 'chorus' 'solo/instrumental'
 'chorus' 'chorus' 'outro' 'silence']"
1390,288.0,I_Got_Your_Number,The_Alchemystics,mp3,"[  0.           5.47845805  24.49768707  44.06755102  63.35226757
  82.60013605 101.55147392 120.82015873 149.49854875 187.96312925]","['silence' 'intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'verse'
 'verse' 'outro']"
1392,325.0,track_1_,The_Amorphous_Band,mp3,[  0.          78.04176871 149.20580499 220.25199546 291.45281179],"['silence' 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'outro']"
1394,264.0,Soaked,The_Argument,mp3,"[0.00000000e+00 5.22448970e-02 1.61281406e+01 3.72923356e+01
 5.83558957e+01 8.46964399e+01 1.05878685e+02 1.26844921e+02
 1.48062268e+02 1.76995510e+02 1.98146077e+02 2.08809025e+02
 2.29757846e+02]","['silence' 'intro' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'bridge' 'verse' 'transition' 'chorus' 'outro']"
1396,298.0,Stagefright,The_Band_Cover_Band_Band,mp3,"[0.00000000e+00 4.64399090e-02 1.69339002e+01 3.39610431e+01
 5.07692290e+01 6.77793197e+01 7.20405669e+01 8.88489342e+01
 1.05643447e+02 1.07785374e+02 1.24315465e+02 1.74886372e+02
 1.91358594e+02 2.08026508e+02 2.98643447e+02]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus' 'transition'
 'verse' 'chorus' 'transition' 'bridge' 'solo/instrumental' 'verse'
 'chorus' 'outro' 'silence']"
1400,334.0,Bicycle,The_Bloody_9s,mp3,"[0.00000000e+00 4.06349200e-02 2.91575283e+01 4.65010431e+01
 7.25361678e+01 8.97730159e+01 9.86533333e+01 1.07293061e+02
 1.07293061e+02 1.76245102e+02 2.10797460e+02 2.28109887e+02
 3.34329615e+02]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge'
 'solo/instrumental' 'solo/instrumental' 'verse' 'chorus' 'outro'
 'silence']"
1402,677.0,Machine,The_Brew,mp3,"[  0.          27.08718821  56.89485261  76.0653288   96.0229932
 116.35997732 136.22963719 156.33619048 176.64433106 216.61954649
 237.16718821 277.92097506 300.61705215 320.54904762 566.30446712
 586.85560091]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'bridge' 'transition' 'solo/instrumental' 'verse'
 'solo/instrumental' 'solo/instrumental' 'transition' 'solo/instrumental']"
1404,251.0,I_Wonder_Why_Are_You_So_Mean_To_Me,The_Cruize_Brothers,mp3,"[  0.           3.02933333  12.131625    35.648       59.072
  82.47466667 105.81333333 128.87466667 152.17066667 175.296
 198.29333333 221.57072917 251.776     ]","['silence' 'intro' 'solo/instrumental' 'verse' 'verse' 'verse'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'verse'
 'verse' 'verse' 'silence']"
1406,170.0,dirtbombs20050715d01t05flac,The_Dirtbombs,mp3,"[  0.           2.32199546  13.39630385  35.68619048  57.95213152
  71.68337868  82.62079365 104.80848072 118.47344671 169.97587301]","['silence' 'intro' 'verse' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'solo/instrumental' 'silence']"
1408,161.0,Bigger_Than_JC,The_Emotron,mp3,"[  0.           4.49306122  16.52362812  44.54598639 158.05102041
 161.12544218]",['silence' 'intro' 'verse' 'transition' 'live' 'silence']
1412,248.0,Silver_City__,The_Great_Big_No_,mp3,"[  0.           0.88235828  28.23952381  48.13585034  67.85560091
  87.40414966 107.02802721 126.6231746  146.24052154 165.64049887
 185.09684807 204.1545805  223.63650794 248.04136054]","['silence' 'intro' 'solo/instrumental' 'verse' 'solo/instrumental' 'verse'
 'chorus' 'verse' 'chorus' 'verse' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'silence']"
1414,240.0,A_Prior_Engagement,The_Hue,mp3,[0.00000000e+00 4.66666660e-02 1.51930583e+02],['silence' 'intro' 'solo/instrumental']
1416,448.0,1820,The_Isosceles_Triangle,mp3,"[0.00000000e+00 8.70748290e-02 1.54553968e+01 3.00309977e+01
 4.48789116e+01 5.93175737e+01 8.85504082e+01 1.03040023e+02
 1.32239206e+02 1.61714286e+02 1.76216236e+02 1.90957415e+02
 2.79222222e+02 3.08792925e+02 3.44482608e+02 3.58950952e+02
 3.87379841e+02 4.48841723e+02]","['silence' 'intro' 'chorus' 'transition' 'chorus' 'verse' 'chorus' 'verse'
 'transition' 'chorus' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'chorus' 'solo/instrumental'
 'chorus' 'silence']"
1418,227.0,Krepatka,The_Kreptatka_Bar_Band,mp3,"[0.00000000e+00 8.12698410e-02 4.17550567e+01 5.35441723e+01
 1.44802200e+02 1.56647438e+02 2.02198662e+02]","['silence' 'intro' 'solo/instrumental' 'bridge' 'solo/instrumental'
 'bridge' 'outro']"
1420,224.0,Aint_To_Proud_To_Beg,The_Lost,mp3,"[  0.           0.74875283  17.62668934  32.90070295  47.96229025
  62.99136054  78.16129252  93.01478458 137.6968254  167.71473923]","['silence' 'intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus'
 'solo/instrumental' 'chorus' 'outro']"
1422,218.0,banjo_picking_girl,The_Milkcrate_Rustlers,mp3,"[0.00000000e+00 4.06349200e-02 1.54758730e+01 4.59255782e+01
 6.09527664e+01 7.60435828e+01 9.13912925e+01 1.06689116e+02
 1.22216349e+02 1.37318005e+02 1.52549320e+02 1.67895556e+02
 1.83566236e+02]","['silence' 'intro' 'chorus' 'transition' 'verse' 'chorus' 'verse' 'chorus'
 'transition' 'verse' 'chorus' 'chorus' 'chorus']"
1424,249.0,Worse_for_the_Wear,The_New_Amsterdams,mp3,"[  0.           0.27863945  15.01396825  41.49056689  53.20730159
  67.82891156  94.17843537 105.98600907 120.64283447 147.01380952
 158.77530612 170.45530612 182.15147392 249.08045351]","['silence' 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental'
 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus' 'chorus' 'chorus'
 'chorus' 'silence']"
1428,399.0,Joytime_Radio,The_Pimps_of_Joytime,mp3,"[0.00000000e+00 3.71519274e-01 5.42838095e+01 6.95153515e+01
 8.49796372e+01 1.00341542e+02 1.23387370e+02 1.38779637e+02
 1.54139410e+02 1.61787415e+02 1.61787415e+02 2.38555306e+02
 2.53886984e+02 2.61675465e+02 2.61675465e+02 2.92323401e+02
 3.23115510e+02 3.38483968e+02 3.99805533e+02]","['silence' 'intro' 'chorus' 'verse' 'chorus' 'bridge' 'verse' 'chorus'
 'bridge' 'solo/instrumental' 'solo/instrumental' 'bridge' 'verse'
 'solo/instrumental' 'solo/instrumental' 'chorus' 'outro' 'outro'
 'silence']"
1432,363.0,McMichens_Breakdown,The_Red_Hots,mp3,"[  0.           1.50929705   5.9907483   21.52394558  37.17913832
  52.61791383  68.15931973  83.52464853  99.07603175 114.52510204
 130.03235828 145.49326531 161.08163265 176.53743764 192.10907029
 207.51750567 223.11555555 238.55433107 254.16909297 269.8039229
 285.48473923 301.03324263 316.66666667 332.26997732 363.76380952]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus'
 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus'
 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus'
 'silence']"
1434,98.0,The_Ballad_of_Neville_and_Luna,The_Remus_Lupins,mp3,"[ 0.          8.1562585  12.72274376 21.87641723 40.56417234 49.69770975
 68.24408163 98.87056689]",['silence' 'intro' 'chorus' 'verse' 'chorus' 'verse' 'outro' 'silence']
1436,707.0,SAE_Track_3,The_San_Andreas_Experiment,mp3,"[  0.           0.82145125 166.84185941 249.26240363 411.08746032
 572.30117914 654.30977324]","['silence' 'intro' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'outro']"
1438,417.0,Sboys20090719SBDd1t02shn,The_Strangeboys,mp3,"[0.00000000e+00 3.26530610e-02 1.63700680e+01 3.68859637e+01
 5.26628571e+01 6.78558957e+01 8.09832426e+01 9.94152381e+01
 1.14775011e+02 1.26609184e+02 3.07057143e+02 3.23138844e+02
 3.38338050e+02 3.53922063e+02 3.69166213e+02 3.71461224e+02
 4.17452698e+02]","['silence' 'live' 'intro' 'verse' 'chorus' 'solo/instrumental'
 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'verse' 'chorus' 'outro' 'live'
 'silence']"
1442,306.0,tc20070331d01t05,The_Twincats,mp3,"[0.00000000e+00 4.78911560e-02 2.27378231e+01 3.92309297e+01
 5.58258050e+01 8.92507029e+01 1.06337392e+02 1.22812789e+02
 1.56221247e+02 1.72776009e+02 1.90456961e+02 2.06505941e+02
 2.39967143e+02 2.56770499e+02]","['silence' 'intro' 'verse' 'transition' 'verse' 'bridge' 'transition'
 'verse' 'chorus' 'bridge' 'transition' 'verse' 'chorus' 'outro']"
1444,123.0,One_Man_Band,The_Vivid_Tangerines,mp3,"[  0.           9.07900227  16.17337868  30.2877551   44.31605442
  51.14594104  65.21575964  72.20238095  85.77276644 123.28054422]","['silence' 'intro' 'verse' 'verse' 'transition' 'verse' 'transition'
 'verse' 'outro' 'silence']"
1446,172.0,Wizard_Rock_Heart_Throb,The_Whomping_Willows,mp3,"[  0.          10.19433107  24.17394558  57.52349206  67.77913832
  82.35251701 106.24340136 116.4092517  126.31201814 149.41380952]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'chorus' 'chorus']"
1448,204.0,Not_Too_Soon,Throwing_Muses,mp3,"[  0.           7.40716553   8.99274376  21.01217687  33.10439909
  45.09399093  57.35687075  69.54643991  75.669161    87.76648526
  99.97646258 112.40489796 118.55444444 130.66503401 142.78292517
 154.97848072 167.2076644  179.55684807 204.07437642]","['silence' 'intro' 'solo/instrumental' 'verse' 'transition' 'chorus'
 'verse' 'solo/instrumental' 'transition' 'chorus' 'chorus' 'transition'
 'solo/instrumental' 'transition' 'chorus' 'chorus' 'chorus' 'chorus'
 'silence']"
1450,355.0,TimConley20050729SPC4d2t03flac,Tim_Conley,mp3,[  0.          40.40539682 211.68947846 288.85639456],['silence' 'solo/instrumental' 'solo/instrumental' 'outro']
1452,286.0,04_46_Do_You_Wanna_Thrill_Me_,Tim_Reynolds,mp3,"[  0.           4.17959184  12.28043084  29.13523809  46.15689342
  79.6209297   96.56414966 113.48247165 129.95571428 163.0439229
 179.94643991 196.80727891 286.23673469]","['silence' 'intro' 'solo/instrumental' 'chorus' 'verse' 'chorus' 'chorus'
 'transition' 'verse' 'chorus' 'chorus' 'transition' 'silence']"
1454,220.0,Void,Tristan_Prettyman,mp3,"[0.00000000e+00 4.08163260e-02 3.38546939e+01 8.46377778e+01
 1.10461791e+02 1.22981814e+02 1.48037800e+02 1.86901814e+02
 2.20572154e+02]","['silence' 'intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'outro' 'silence']"
1456,252.0,Track_7,Twin_A,mp3,"[  0.           1.15748299  21.86557823  31.79360544  39.39589569
  49.18716553  59.0975737   81.23857143  91.01482993 100.93204082
 123.16147392 132.94605442 152.50519274 184.87727891 252.08163265]","['silence' 'intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental' 'bridge'
 'chorus' 'outro' 'silence']"
1458,374.0,Meatball,Ubiquitone,mp3,"[  0.           0.          44.42172336  73.4514966   88.16564626
 132.05122449 149.01029478 192.61646258 252.16886621 302.41623583]","['intro' 'silence' 'solo/instrumental' 'chorus' 'solo/instrumental'
 'chorus' 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'outro']"
1460,364.0,One_Good_Man_,Uncle_Billys_Smokehouse,mp3,"[0.00000000e+00 2.32199540e-02 5.22448980e+00 1.35000816e+02
 1.58498163e+02 1.70002313e+02 2.03674104e+02 2.35721791e+02
 2.58474059e+02 2.79817302e+02 3.00817211e+02 3.64328481e+02]","['silence' 'live' 'intro' 'verse' 'solo/instrumental' 'verse' 'verse'
 'transition' 'solo/instrumental' 'solo/instrumental' 'verse' 'silence']"
1462,496.0,All_Convergences_Are_Grand_Therefore_Public_Orgasm,Vesica_Piscis,mp3,[0.00000000e+00 6.96598630e-02 2.14123923e+02 4.96465850e+02],['silence' 'intro' 'transition' 'silence']
1464,261.0,Crazy_Water,Was_Not_Was,mp3,"[  0.           3.30612245  11.66045351  27.88281179  43.97353741
  60.71739229  68.96526077  85.46995465 102.12258503 118.92514739
 127.21303855 143.82190476 160.37321995 176.86426304 193.41764172
 210.35802721 218.51498866 235.06931973 249.14131519 261.33297052]","['silence' 'intro' 'verse' 'transition' 'chorus' 'solo/instrumental'
 'verse' 'transition' 'chorus' 'solo/instrumental' 'bridge'
 'solo/instrumental' 'verse' 'transition' 'chorus' 'solo/instrumental'
 'chorus' 'outro' 'live' 'silence']"
1468,274.0,Outlaw_Band__,White_Iron_Band,mp3,"[  0.           6.3093424   14.87439909  49.09612245  79.27891156
  95.87421769 129.15510204 158.41151927 174.99290249 274.12897959]","['silence' 'intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'outro' 'silence']"
1470,307.0,wbangs20050713t03flac,Will_Bangs,mp3,[0.00000000e+00 3.04761900e-02 1.94791746e+02 2.13977619e+02],['silence' 'solo/instrumental' 'solo/instrumental' 'solo/instrumental']
1472,317.0,Cold_Duck_Time,WonderBread_Band,mp3,"[  0.           1.21537415  16.53884354  38.45655329  60.22056689
  89.16693878  96.36668934 118.0169161  139.64156463 161.20331066
 182.73977324 197.1585941  218.84464853 240.42131519 268.95972789
 276.17471655 317.13814059]","['silence' 'intro' 'chorus' 'chorus' 'verse' 'transition'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'transition' 'chorus' 'chorus' 'verse' 'transition'
 'chorus' 'silence']"
1474,143.0,Its_Over_Now,Works_Progress_Administration,mp3,[ 0.          3.73852608 16.34569161 41.5415873  71.3744898  96.97528345],['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus']
1476,328.0,Destination,Year_Long_Disaster,mp3,"[0.00000000e+00 4.35374140e-02 1.81945125e+01 5.12771655e+01
 6.73244218e+01 1.00195125e+02 1.33350091e+02 1.49626599e+02
 1.65383991e+02 1.96258730e+02]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'bridge' 'solo/instrumental']"
1478,440.0,yolk20020406d1t01shn,Yolk,mp3,"[0.00000000e+00 3.19274376e-01 5.62460091e+01 9.13830159e+01
 1.05041565e+02 1.28123401e+02 1.63680544e+02 1.77001655e+02
 2.00347483e+02 2.94669932e+02 3.65655692e+02 3.83221338e+02]","['silence' 'intro' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'solo/instrumental' 'solo/instrumental' 'chorus' 'outro']"
1482,574.0,Night_Light,Zindu,mp3,"[0.00000000e+00 1.39319727e-01 7.42800000e+01 1.20983968e+02
 2.05668594e+02 5.37084603e+02 5.74126531e+02]","['silence' 'intro' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'outro' 'silence']"
1484,540.0,Simon,aquaphonics,mp3,"[0.00000000e+00 4.89795910e-02 5.92184127e+01 1.18314399e+02
 1.47858730e+02 1.77354399e+02 3.25148163e+02 3.39891973e+02
 3.84866122e+02 4.59018503e+02 5.25733764e+02 5.40604082e+02]","['silence' 'intro' 'solo/instrumental' 'solo/instrumental' 'transition'
 'solo/instrumental' 'solo/instrumental' 'transition' 'solo/instrumental'
 'solo/instrumental' 'outro' 'silence']"
1488,323.0,Chango,deSoL,mp3,"[  0.           0.9752381   12.10780045  55.72789116  74.43176871
  92.95650794 111.76698413 130.46197279 149.48668934 168.01578231
 186.95501134 222.9485941  260.85918367 279.58623583 298.53058957
 323.5845805 ]","['silence' 'solo/instrumental' 'intro' 'chorus' 'verse' 'chorus' 'verse'
 'chorus' 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'transition' 'chorus' 'outro' 'silence']"
1490,351.0,Happy_Hour_Hero,herbie,mp3,"[  0.           3.70292517  35.57907029  87.01827664 112.90036281
 125.64773243 176.95151927 202.5969161  280.35385488]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'solo/instrumental' 'verse']"
1492,373.0,_6_13_Down_Boy,moe,mp3,"[0.00000000e+00 4.06349200e-02 2.45608163e+01 5.37568027e+01
 7.27316327e+01 1.01222313e+02 1.40400726e+02 1.98951179e+02
 2.70897324e+02]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental'
 'solo/instrumental' 'chorus']"
1494,302.0,Rub_Somebody,rugburns,mp3,"[0.00000000e+00 1.62539682e-01 2.71768481e+01 5.91476871e+01
 8.62172336e+01 1.13182540e+02 1.40430363e+02 1.70892132e+02
 1.98458050e+02 2.26422630e+02 2.54713175e+02 3.02715646e+02]","['silence' 'solo/instrumental' 'verse' 'chorus' 'verse' 'chorus' 'bridge'
 'solo/instrumental' 'verse' 'chorus' 'chorus' 'silence']"
1496,254.0,Its_Over_Now,the_Pistol_Whippin_Party_Penguins,mp3,"[0.00000000e+00 2.32199540e-02 1.33701134e+01 5.24443991e+01
 1.12348639e+02 1.42696803e+02 1.71661995e+02]",['silence' 'intro' 'verse' 'chorus' 'chorus' 'transition' 'outro']
1498,225.0,Righteous_Song,young_sir_Jim,mp3,[0.00000000e+00 4.71655320e-02 1.20523243e+02],['silence' 'intro' 'solo/instrumental']
955,266.0,Freedom_Avenue,3_Simple_Words,mp3,"[0.00000000e+00 4.06349200e-02 2.49795918e+00 2.33546712e+01
 4.39035374e+01 6.45111338e+01 8.50518141e+01 1.13620045e+02
 1.28968277e+02 1.49660680e+02 1.70410454e+02 2.02553447e+02
 2.11286281e+02 2.66470023e+02]","['silence' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge'
 'solo/instrumental' 'verse' 'chorus' 'outro' 'live' 'live' 'silence']"
959,674.0,STK,Aaron_Kamm_and_the_One_Drops,mp3,"[  0.           2.96310657 149.18147392 176.64294785 240.57274376
 253.4544898  290.5706576  506.89843537 519.64777778 569.95222222
 582.5785941  630.44024943]","['silence' 'solo/instrumental' 'intro' 'verse' 'transition' 'chorus'
 'solo/instrumental' 'transition' 'verse' 'transition' 'chorus' 'outro']"
963,246.0,ag2009_01_07s1t02wav__Legalize_It_Cover,Aftergrass,mp3,"[  0.          18.83857143  30.10469388  74.85414966  97.15113379
 119.45707483 142.15598639 142.15598639 186.26648526 230.93086168
 246.34433107]","['silence' 'intro' 'chorus' 'verse' 'verse' 'chorus' 'solo/instrumental'
 'solo/instrumental' 'chorus' 'outro' 'silence']"
967,622.0,Europa__Baby__,Akrasia,mp3,"[0.00000000e+00 1.45124710e-02 9.21923129e+01 1.30832925e+02
 1.65774082e+02 2.00004331e+02 2.41018413e+02 2.61839751e+02
 3.05940726e+02 3.85117914e+02 4.28295057e+02 4.68109410e+02
 5.18065147e+02 5.51506077e+02]","['silence' 'intro' 'intro' 'intro' 'chorus' 'verse' 'chorus' 'transition'
 'solo/instrumental' 'verse' 'bridge' 'verse' 'verse' 'chorus']"
971,306.0,Figure_It_Out,Allen_Stone,mp3,"[0.00000000e+00 1.62539682e-01 2.09351927e+01 6.39435374e+01
 8.84898866e+01 9.44865306e+01 1.37442698e+02 1.61857120e+02
 1.86403333e+02]","['silence' 'intro' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'chorus']"
975,457.0,Jesus_Children,Apoptosis,mp3,"[  0.           0.          16.17496599  23.23510204  51.79517007
  66.21052154  73.38687075 101.96256236 116.49870748 130.78664399
 137.83977324 137.83977324 185.87496599 185.87496599 282.6585941
 282.6585941  296.7470975  303.91528345 332.41922902 346.4909297
 457.40408163]","['intro' 'silence' 'transition' 'verse' 'chorus' 'transition' 'verse'
 'chorus' 'transition' 'transition' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'transition' 'verse' 'chorus'
 'outro' 'silence']"
979,158.0,Smoke_Machines,Atom_Orr,mp3,"[  0.           0.53061224  16.74598639  40.6339229   50.66938776
  68.40385487  84.08970521  94.20204082 121.61222222 158.75557823]","['silence' 'intro' 'verse' 'bridge' 'chorus' 'verse' 'bridge' 'chorus'
 'outro' 'silence']"
983,377.0,Honey_To_A_Bee___Jam,Backyard_Tire_Fire,mp3,"[  0.           4.1370068    8.77585034  27.44952381  45.88120181
  64.36954649  82.9714966  101.29664399 120.07038549 146.97086168
 351.17142857 377.11811791]","['silence' 'intro' 'verse' 'verse' 'bridge' 'solo/instrumental' 'bridge'
 'verse' 'outro' 'intro' 'outro' 'silence']"
991,352.0,Jesse_James,Barry_Melton_Band,mp3,"[  0.           0.          30.65557823  45.51090703  60.4707483
  75.44680272  90.65011338  90.65011338 105.90358277 120.84020408
 135.91160998 135.91160998 256.10247165 271.82281179 287.42251701
 352.36571429]","['intro' 'silence' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental'
 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental'
 'solo/instrumental' 'verse' 'chorus' 'outro' 'silence']"
995,586.0,Medley,Ben_Swamp_Donkey_Brenner,mp3,"[  0.           5.27092971   7.24888889  31.92907029  57.32267574
  95.74537415 120.97480726 146.45795918 197.92689342 200.23848072
 216.94750567 225.23943311 242.13115646 250.36523809 267.17832199
 275.50156463 292.28369615 300.73984127 317.52755102 325.84959184
 342.67387755 358.64399093 390.83614512 422.90897959 439.55176871
 447.45269841 477.17863945 485.03804989 517.31276644 566.97578231
 586.52244898]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'intro' 'transition' 'verse'
 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental'
 'solo/instrumental' 'verse' 'chorus' 'transition' 'verse' 'verse'
 'transition' 'transition' 'verse' 'transition' 'verse' 'verse' 'outro'
 'silence']"
999,660.0,Space_in_in_kingston,Big_Brothers_Brother,mp3,"[0.00000000e+00 3.48299310e-02 5.19863946e+01 3.31944739e+02
 5.86350726e+02]",['silence' 'intro' 'solo/instrumental' 'solo/instrumental' 'outro']
1003,303.0,Im_Moving_On,Big_Water,mp3,"[  0.           0.          43.56063492  66.9924263   89.80816327
 107.14405896 118.56027211 141.28047619 153.13702948 176.39208617
 187.88038549 210.85628118 228.17671202 228.17671202 303.83154195]","['silence' 'silence' 'intro' 'verse' 'bridge' 'chorus' 'verse' 'bridge'
 'chorus' 'solo/instrumental' 'verse' 'bridge' 'chorus' 'outro' 'silence']"
1007,173.0,Stuck_in_the_Mud,Black_Ice,mp3,"[0.00000000e+00 3.26530610e-02 1.76007256e+01 4.35768707e+01
 6.96748299e+01 8.84115873e+01 1.14443878e+02 1.40268050e+02
 1.54995782e+02 1.73665306e+02]","['silence' 'intro' 'verse' 'verse' 'bridge' 'solo/instrumental' 'verse'
 'chorus' 'outro' 'silence']"
1011,375.0,Ride_,BlissNinnies,mp3,"[  0.           8.45206349  11.23845805  20.18977324  38.16643991
  47.219161    56.23802721  74.3877551   83.53619048  85.89827664
 102.98049887 107.58736961 125.97848072 134.98920635 146.53297052
 170.09471655 184.05539683 352.50213152 374.77006803]","['silence' 'intro' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'verse' 'chorus' 'transition' 'bridge' 'transition'
 'verse' 'chorus' 'transition' 'bridge' 'transition' 'solo/instrumental'
 'outro' 'silence']"
1015,201.0,Track_05,Bohemian_Sunrise,mp3,"[0.00000000e+00 4.08163260e-02 1.85876871e+01 8.11049433e+01
 1.63117823e+02 2.01963265e+02]","['silence' 'intro' 'solo/instrumental' 'solo/instrumental' 'outro'
 'silence']"
1019,257.0,Fireworks_Make_Me_Feel_Lonely__,Boxes_Of_Squares,mp3,"[  0.          16.63866667 136.42422917 142.64495833 220.56975
 257.23414583]",['silence' 'intro' 'transition' 'transition' 'outro' 'silence']
1023,231.0,James_Alley_Blues,Brian_Adam_Ant,mp3,"[0.00000000e+00 8.00000000e-02 1.91242083e+01 3.78870000e+01
 5.68634792e+01 7.53934375e+01 9.37047917e+01 1.11846917e+02
 1.30072542e+02 1.48441896e+02]","['silence' 'intro' 'verse' 'verse' 'verse' 'verse' 'verse' 'verse' 'verse'
 'verse']"
1027,287.0,Panthertown,Brushfire_Stankgrass,mp3,"[  0.          12.7675737   39.86501134  75.31424036  91.76281179
 110.26501134 127.8685941  163.28648526 179.74056689 198.25097506
 233.43512472]","['silence' 'intro' 'verse' 'chorus' 'transition' 'transition' 'verse'
 'chorus' 'transition' 'transition' 'outro']"
1035,282.0,Wild__Wild_West,Calvin_Russell,mp3,"[0.00000000e+00 4.64399090e-02 2.89964853e+01 4.27383673e+01
 4.95513832e+01 6.30102268e+01 7.63946712e+01 8.32598639e+01
 9.65069615e+01 9.65069615e+01 1.36058254e+02 1.49338844e+02
 1.55994150e+02 1.55994150e+02 2.01371655e+02 2.82522993e+02]","['silence' 'intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'verse'
 'chorus' 'solo/instrumental' 'solo/instrumental' 'outro' 'silence']"
1039,210.0,Through_the_Seasons,Carl_Johnson,mp3,"[  0.           0.23219955  24.5314966   70.11369615  94.3630839
 106.91655329 152.02786848 176.46673469 210.21297052]","['silence' 'intro' 'verse' 'transition' 'transition' 'verse' 'transition'
 'outro' 'silence']"
