File,Duration,BPM,Time_Signature,Genre,Labels,Sections
0815_mondaymondaymonday,195.518,122,4|4,Pop,"[  0.375      8.240632  29.87112   49.5352    71.165688  90.829768
 110.493848 132.124336 151.788416 181.284536]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse' 'chorus'
 'bridge' 'outro']"
0817_morethanthis,228.984,76,4|4,Pop,"[  0.4615385  13.0931225  38.3562905  50.9878745  79.4089385 104.6721065
 117.3036905 142.5668585 167.8300265 182.0405585 207.3037265]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'chorus' 'chorus' 'chorus']"
0818_mrsaxobeatext,163.386,128,4|4,Pop,"[5.85937500e-02 1.50585938e+01 3.19335938e+01 4.69335938e+01
 6.19335938e+01 7.88085938e+01 9.38085938e+01 1.08808594e+02
 1.23808594e+02 1.33183594e+02 1.48183594e+02]","['chorus' 'chorus' 'transition' 'solo/instrumental' 'bridge' 'chorus'
 'transition' 'solo/instrumental' 'transition' 'chorus' 'chorus']"
0819_myblood,234.526,87,4|4,Pop,"[  0.487805  11.522285  33.591245  50.142965  61.177445  83.246405
 105.315365 121.867085 143.936045 177.039485 199.108445 221.177405]","['intro' 'verse' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'silence' 'chorus' 'chorus' 'outro']"
0820_mychickbad,216.931,85,4|4,Hip-Hop,"[7.14286250e-02 2.26596526e+01 5.65419886e+01 7.91302126e+01
 1.13012549e+02 1.35600773e+02 1.69483109e+02 1.92071333e+02]",['chorus' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'bridge']
0821_myfeelingsforyou,309.771,128,4|4,Pop,"[5.85937500e-02 1.13085938e+01 2.63085938e+01 4.50585938e+01
 6.00585938e+01 7.50585938e+01 8.25585938e+01 1.05058594e+02
 1.35058594e+02 1.50058594e+02 1.65058594e+02 1.80058594e+02
 1.95058594e+02 2.10058594e+02 2.25058594e+02 2.40058594e+02
 2.55058594e+02]","['intro' 'chorus' 'verse' 'chorus' 'chorus' 'solo/instrumental' 'chorus'
 'chorus' 'chorus' 'silence' 'chorus' 'chorus' 'transition' 'transition'
 'transition' 'solo/instrumental' 'solo/instrumental']"
0823_mylifewouldsuckwithoutyou,209.793,145,4|4,Pop,"[9.37500000e-02 1.34753340e+01 4.07856720e+01 6.80960100e+01
 9.54063480e+01 1.22716686e+02 1.51682196e+02 1.78164948e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'chorus']
0824_mylifewouldsuckwithoutyous,216.303,130,4|4,Pop,"[1.07142750e-01 7.49175075e+00 3.61071067e+01 6.56455388e+01
 9.61070467e+01 1.26568555e+02 1.57030063e+02 1.71799279e+02
 1.85645419e+02]","['intro' 'verse' 'chorus' 'chorus' 'verse' 'chorus' 'bridge' 'transition'
 'chorus']"
0825_myloveislikeastar,230.36900000000003,67,4|4,Pop,"[  0.20833325  14.53668525  43.19338925  71.85009325 100.50679725
 129.16350125 154.23811725 182.89482125]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'bridge' 'chorus']
0826_myohmy,257.403,89,4|4,Pop,[  1.0000005  22.5730245  65.7190725  87.2920965 130.4381445 174.9325065],['intro' 'verse' 'silence' 'verse' 'bridge' 'verse']
0827_needyounow,232.409,108,4|4,Country,"[  0.         2.068964  17.624532  34.291212  48.180112  73.180132
  82.069028  98.735708 112.624608 137.624628 154.291308 163.73576
 188.73578 ]","['silence' 'intro' 'verse' 'transition' 'chorus' 'solo/instrumental'
 'verse' 'transition' 'chorus' 'bridge' 'transition' 'chorus' 'transition']"
0828_neoncathedral,274.633,82,4|4,Hip-Hop,[  0.326087  12.033399  73.496787 117.399207 202.277219 240.325983],['intro' 'verse' 'chorus' 'verse' 'chorus' 'outro']
0829_nevertoolate,207.545,150,4|4,Alternative,"[1.2000e-01 1.2920e+01 2.5720e+01 3.8520e+01 6.4120e+01 8.9720e+01
 1.1532e+02 1.4092e+02 1.5372e+02 1.9212e+02]","['intro' 'verse' 'transition' 'chorus' 'verse' 'chorus' 'bridge' 'verse'
 'chorus' 'intro']"
0830_nightwatch,152.17,125,4|4,Pop,"[  0.656934   4.016934  23.696934  29.456934  49.616934  69.296934
  75.056934  98.576934 110.096934 136.976934]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'transition' 'solo/instrumental' 'transition']"
0831_noair,261.586,80,4|4,R&B,"[  0.379747  16.898735  40.898735  52.898735  76.898735  88.898735
 112.898735 124.898735 148.898735 160.898735 184.898735 208.898735
 220.898735 232.898735]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'transition' 'bridge' 'chorus' 'transition' 'chorus' 'outro']"
0832_noone,253.455,90,4|4,Pop,"[8.33333750e-02 1.07500054e+01 3.20833494e+01 5.34166934e+01
 7.47500374e+01 8.54167094e+01 1.06750053e+02 1.28083397e+02
 1.49416741e+02 1.60083413e+02 1.81416757e+02 2.02750101e+02
 2.24083445e+02]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'transition' 'bridge' 'chorus' 'transition' 'outro']"
0833_northshore,124.325,214,4|4,Pop,"[  0.3        3.661344  17.10672   29.431648  42.877024  58.563296
  70.888224  84.3336    93.297184 102.260768 111.224352]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse' 'chorus'
 'chorus' 'chorus' 'chorus']"
0834_nosurprise,248.801,96,4|4,Alternative,"[4.41176250e-02 1.50911336e+01 4.44403616e+01 7.00653616e+01
 9.94403616e+01 1.40065362e+02 1.65065362e+02 1.84440362e+02
 2.05065362e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse' 'chorus'
 'bridge']"
0835_notetogod,240.121,120,4|4,Pop,"[1.07142750e-01 7.10714275e+00 3.91071428e+01 7.21071427e+01
 9.11071427e+01 1.24107143e+02 1.56107143e+02 1.70693348e+02
 2.02693348e+02]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'bridge']"
0836_notmyselftonight,208.721,128,4|4,Pop,"[1.03448250e-01 1.13534482e+01 2.63534482e+01 4.13534482e+01
 4.88534482e+01 6.38534482e+01 7.88534482e+01 8.63534482e+01
 1.01353448e+02 1.16353448e+02 1.31353448e+02 1.46353448e+02
 1.61353448e+02 1.76353448e+02]","['intro' 'solo/instrumental' 'verse' 'transition' 'chorus' 'verse'
 'transition' 'chorus' 'bridge' 'bridge' 'solo/instrumental'
 'solo/instrumental' 'chorus' 'solo/instrumental']"
0837_nottonight,154.75799999999995,87,4|4,Pop,"[  0.3333335  11.3678135  33.4367735  54.1264235  83.0919335 105.1608935
 125.8505435]",['intro' 'verse' 'transition' 'chorus' 'bridge' 'transition' 'chorus']
0838_nowimallmessedup,248.226,77,4|4,Pop,"[  0.          4.1883125  13.5389645  29.1233845  44.7078045  69.6428765
  83.6688545  99.2532745 114.8376945 139.7727665 164.7078385 189.6429105
 214.5779825]","['silence' 'intro' 'verse' 'transition' 'chorus' 'transition' 'verse'
 'transition' 'chorus' 'transition' 'chorus' 'transition' 'transition']"
0839_nowyouseeit,203.152,125,4|4,Hip-Hop,"[7.50000e-02 1.54350e+01 3.07950e+01 4.61550e+01 7.68750e+01 8.45550e+01
 1.03755e+02 1.19115e+02 1.49835e+02 1.57515e+02 1.72875e+02 1.88235e+02]","['intro' 'chorus' 'chorus' 'verse' 'transition' 'chorus' 'verse' 'verse'
 'transition' 'chorus' 'chorus' 'outro']"
0840_obsessed,236.592,86,4|4,Pop,"[  0.           3.24825225  24.75115425  47.64134025  69.83788425
  92.03442825 113.53733025 136.42751625 158.62406025 180.82060425
 203.01714825]","['silence' 'intro' 'verse' 'chorus' 'transition' 'intro' 'verse' 'chorus'
 'transition' 'intro' 'chorus']"
0841_obsessedcahill,345.43300000000005,128,4|4,Dance/Electronic,"[7.500000e-02 3.007500e+01 5.070000e+01 5.960625e+01 7.507500e+01
 9.007500e+01 1.050750e+02 1.350750e+02 1.500750e+02 1.650750e+02
 1.800750e+02 1.950750e+02 2.100750e+02 2.250750e+02 2.400750e+02
 2.550750e+02 2.700750e+02 2.850750e+02 3.000750e+02 3.150750e+02
 3.300750e+02]","['intro' 'chorus' 'chorus' 'verse' 'chorus' 'transition' 'chorus' 'verse'
 'chorus' 'transition' 'chorus' 'solo/instrumental' 'solo/instrumental'
 'chorus' 'chorus' 'chorus' 'chorus' 'chorus' 'chorus' 'chorus' 'chorus']"
0842_obsessionstatic,212.016,131,4|4,Pop,"[6.52173750e-02 1.28896374e+01 2.93781774e+01 4.76987774e+01
 6.23552574e+01 8.98361574e+01 1.06324697e+02 1.20981177e+02
 1.35637657e+02 1.63118557e+02 1.79496057e+02 1.94041497e+02]","['intro' 'chorus' 'transition' 'intro' 'verse' 'chorus' 'transition'
 'intro' 'bridge' 'chorus' 'transition' 'outro']"
0843_omgalmighty,358.636,130,4|4,Dance/Electronic,"[4.41176250e-02 2.95825496e+01 4.43517656e+01 5.91209816e+01
 7.29671216e+01 8.86594136e+01 1.03428630e+02 1.18197846e+02
 1.47736278e+02 1.61582418e+02 1.77274710e+02 1.92043926e+02
 2.06813142e+02 2.21582358e+02 2.36351574e+02 2.50197714e+02
 2.65890006e+02 2.82505374e+02 3.12043806e+02]","['intro' 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'transition' 'chorus' 'solo/instrumental' 'verse' 'silence' 'transition'
 'chorus' 'solo/instrumental' 'bridge' 'bridge' 'silence' 'transition'
 'chorus' 'solo/instrumental' 'outro']"
0844_ondirecting,165.765,144,4|4,Pop,"[  0.6818175  13.5984945  27.3485055  40.6818495  54.0151935  67.3485375
  81.5152155 108.1819035 121.5152475 134.8485915 148.1819355]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'chorus' 'bridge' 'chorus'
 'chorus' 'chorus' 'chorus']"
0845_onefoot,212.251,78,4|4,Pop,"[  0.23076925  12.53846525  37.15385725  64.84617325 101.00003025
 126.38465325 156.53410125 174.22641425]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'intro' 'chorus']
0846_onelove,234.84,128,4|4,Pop,"[1.66666750e-01 1.51666667e+01 2.96979168e+01 4.42291667e+01
 5.96979167e+01 7.51666668e+01 8.96979168e+01 1.04229167e+02
 1.19697917e+02 1.35166667e+02 1.49229167e+02 1.64697917e+02
 1.79697917e+02 1.95166667e+02]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'transition' 'bridge' 'chorus' 'transition' 'transition' 'outro']"
0847_onestepatatime,205.035,102,4|4,Pop,"[8.33333750e-02 1.18480334e+01 3.06715534e+01 4.94950734e+01
 6.83185934e+01 7.77303534e+01 9.65538734e+01 1.15377393e+02
 1.34200913e+02 1.53024433e+02 1.62436193e+02 1.81259713e+02]","['intro' 'verse' 'transition' 'chorus' 'intro' 'verse' 'transition'
 'chorus' 'bridge' 'intro' 'chorus' 'chorus']"
0848_onething,197.453,127,4|4,Pop,"[  0.454545   4.234073  19.352185  34.470297  49.588409  72.265577
  87.383689 102.501801 117.619913 136.517553 151.635665 159.194721
 174.312833]","['intro' 'verse' 'verse' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'chorus' 'bridge' 'chorus' 'chorus' 'chorus']"
0849_onlyyou,231.232,99,4|4,Pop,"[1.82926750e-01 9.87990275e+00 2.92738548e+01 4.74556848e+01
 6.80617587e+01 8.62435888e+01 1.09273907e+02 1.27455737e+02
 1.48061811e+02 1.66243641e+02 1.89273959e+02 2.08667911e+02]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus'
 'verse' 'chorus' 'bridge' 'verse']"
0850_onlyyoucanlovemethisway,246.814,74,4|4,Country,"[  0.30984563  14.90444363  40.85039562  65.17472562  94.36392163
 102.47203162 126.79636163 157.60717962 177.06664363 211.12070562]","['intro' 'verse' 'verse' 'chorus' 'intro' 'verse' 'chorus' 'bridge'
 'chorus' 'intro']"
0851_openurmind,220.408,140,4|4,Dance/Electronic,"[5.55555000e-02 1.42425695e+01 4.10028755e+01 5.55742895e+01
 6.93008975e+01 9.58722995e+01 1.10443714e+02 1.44729394e+02
 1.64443659e+02 1.79015073e+02 1.91872203e+02 2.06443618e+02]","['intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'silence' 'chorus' 'solo/instrumental' 'chorus'
 'outro']"
0852_oursong,201.584,89,4|4,Country,"[  0.375     12.509826  35.431164  67.7907    89.363724 116.330004
 141.94797  168.91425  185.094018]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'solo/instrumental' 'chorus'
 'transition' 'outro']"
0853_outonthetown,261.769,122,4|4,Pop,"[  0.3       15.935168  23.726068  38.384038  50.110414  81.56222
  89.3671   119.61101  131.31833  162.80244  210.59909  242.12454 ]","['intro' 'solo/instrumental' 'verse' 'transition' 'chorus'
 'solo/instrumental' 'verse' 'transition' 'chorus' 'bridge' 'chorus'
 'solo/instrumental']"
0854_overmyheadcablecar,235.703,116,4|4,Pop,"[1.15384500e-01 4.25331250e+00 3.73567365e+01 5.39084485e+01
 6.21843045e+01 9.52877285e+01 1.11839441e+02 1.28391153e+02
 1.44942865e+02 1.61494576e+02 1.94598000e+02 2.11149712e+02]","['intro' 'verse' 'chorus' 'solo/instrumental' 'verse' 'chorus' 'chorus'
 'bridge' 'verse' 'chorus' 'chorus' 'outro']"
0855_overyou,204.747,78,4|4,Pop,"[  0.2727275  27.9650435  58.7342835  64.8881315  92.5804475 123.3496875
 135.6573835 147.9650795 172.5804715]","['verse' 'chorus' 'solo/instrumental' 'verse' 'chorus' 'solo/instrumental'
 'chorus' 'chorus' 'transition']"
0856_paperbackhead,158.28799999999995,120,4|4,Pop,"[  0.681818  22.681818  32.681818  54.681818  68.681818  99.681818
 120.681818 138.681818]",['verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse' 'chorus' 'outro']
0857_paralyzer,205.636,106,4|4,Alternative,"[6.52173750e-02 2.27067374e+01 5.83671314e+01 7.70463854e+01
 1.12706779e+02 1.31386033e+02 1.48933211e+02 1.67612465e+02
 1.85725681e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'chorus'
 'outro']"
0858_peoplearepeople,210.473,128,4|4,Pop,"[  0.944882  15.944882  31.882382  47.819882  57.194882  72.194882
  88.601132 104.069882 113.444882 128.444882 143.444882 162.194882
 177.194882 192.194882]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'chorus' 'verse'
 'transition' 'chorus' 'chorus' 'bridge' 'bridge' 'chorus' 'chorus']"
0859_picturesofyou,189.348,104,4|4,Pop,"[5.55555000e-02 8.70940050e+00 2.65940135e+01 5.02478565e+01
 6.81324695e+01 8.77478515e+01 1.06209388e+02 1.14863232e+02
 1.23517077e+02 1.41978613e+02 1.61593996e+02 1.69670918e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'solo/instrumental'
 'verse' 'chorus' 'chorus' 'transition' 'chorus']"
0860_pieceofme,210.787,115,4|4,Pop,"[  0.         2.042552   9.346898  26.042546  60.47732   67.781666
 101.172962 118.912088 126.216434 143.95556  160.129469 194.042504]","['silence' 'intro' 'verse' 'verse' 'solo/instrumental' 'verse' 'chorus'
 'solo/instrumental' 'transition' 'bridge' 'chorus' 'outro']"
0861_pingmebaby,200.146,125,4|4,Pop,"[7.50000000e-02 1.54781360e+01 3.08812720e+01 4.62844080e+01
 6.16810640e+01 7.70582800e+01 9.24354960e+01 1.07812712e+02
 1.23189928e+02 1.38534756e+02 1.53882468e+02 1.69230180e+02
 1.84577892e+02]","['chorus' 'verse' 'transition' 'chorus' 'chorus' 'bridge' 'transition'
 'chorus' 'chorus' 'bridge' 'chorus' 'chorus' 'chorus']"
0862_pleasedontleaveme,362.532,128,4|4,Dance/Electronic,"[5.95237500e-02 1.52156878e+01 2.97469378e+01 4.47469378e+01
 5.97469378e+01 7.52156878e+01 1.04746938e+02 1.12715688e+02
 1.42715688e+02 1.72715688e+02 1.80215688e+02 2.09746938e+02
 2.34590688e+02 2.64590688e+02 2.86621938e+02 3.01621938e+02
 3.16621938e+02 3.32090688e+02 3.47090688e+02]","['intro' 'solo/instrumental' 'solo/instrumental' 'solo/instrumental'
 'solo/instrumental' 'verse' 'solo/instrumental' 'chorus' 'verse'
 'transition' 'chorus' 'bridge' 'chorus' 'chorus' 'solo/instrumental'
 'solo/instrumental' 'solo/instrumental' 'solo/instrumental' 'outro']"
0863_pleasedontleavemedigi,221.715,129,4|4,Dance/Electronic,"[9.37500000e-02 8.51671400e+00 3.80479640e+01 4.60167140e+01
 7.60167140e+01 1.05547964e+02 1.13516714e+02 1.43047964e+02
 1.58047964e+02 1.67891714e+02 1.97891714e+02]","['chorus' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'transition' 'chorus' 'chorus']"
0864_pleasedontleavememain,229.794,138,4|4,Pop,"[2.71739375e-02 6.11413594e+00 1.30706639e+01 4.04619929e+01
 4.78533039e+01 7.56794159e+01 1.03070745e+02 1.10462056e+02
 1.38288168e+02 1.59157752e+02 1.73070808e+02 1.93940392e+02]","['intro' 'solo/instrumental' 'verse' 'transition' 'chorus' 'verse'
 'transition' 'chorus' 'bridge' 'silence' 'chorus' 'chorus']"
0865_pocketfulofsunshine,181.374,110,4|4,Pop,"[5.76922500e-02 8.78497225e+00 2.62395322e+01 4.26031823e+01
 6.11486522e+01 7.75123023e+01 9.60577722e+01 1.15148697e+02
 1.32603257e+02 1.50603272e+02 1.59330552e+02]","['intro' 'verse' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'chorus' 'solo/instrumental' 'outro']"
0866_pokerfacedave,439.241,128,4|4,Dance/Electronic,"[1.0000e-01 6.0100e+01 7.5100e+01 9.0100e+01 1.0510e+02 1.5010e+02
 1.6510e+02 1.8010e+02 1.9510e+02 2.2510e+02 2.4010e+02 2.5510e+02
 2.7010e+02 3.0385e+02 3.3385e+02 3.4885e+02 3.7885e+02 4.2385e+02]","['intro' 'verse' 'transition' 'chorus' 'solo/instrumental' 'verse'
 'transition' 'chorus' 'chorus' 'transition' 'silence' 'bridge' 'chorus'
 'solo/instrumental' 'chorus' 'solo/instrumental' 'transition' 'outro']"
0867_pokerfacedos,236.356,119,4|4,Pop,"[5.00000000e-02 2.42516960e+01 4.03861600e+01 5.65206240e+01
 7.26550880e+01 8.07223200e+01 9.68567840e+01 1.12991248e+02
 1.29125712e+02 1.37192944e+02 1.61394640e+02 1.77529104e+02
 1.93663568e+02 2.09798032e+02]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'transition' 'bridge' 'chorus' 'chorus' 'chorus' 'transition']"
0868_puton,258.031,137,4|4,Hip-Hop,"[1.15384500e-01 1.75572965e+01 3.10355695e+01 7.28887375e+01
 8.68401935e+01 1.01227632e+02 1.42646017e+02 1.56597474e+02
 1.70548929e+02 1.98451842e+02 2.40306210e+02]","['intro' 'chorus' 'verse' 'chorus' 'chorus' 'verse' 'chorus' 'chorus'
 'verse' 'bridge' 'chorus']"
0869_raiseyourweapon,473.02,140,4|4,Pop,"[5.85937500e-02 3.00585938e+01 4.50585938e+01 6.00585938e+01
 9.00585938e+01 1.20058594e+02 1.35058594e+02 1.50058594e+02
 1.80058594e+02 1.94733482e+02 2.12160770e+02 2.67017858e+02
 2.94446402e+02 3.08160674e+02 3.21874946e+02 3.63017762e+02
 3.76732034e+02 4.04160578e+02]","['intro' 'transition' 'chorus' 'solo/instrumental' 'verse' 'transition'
 'chorus' 'silence' 'verse' 'chorus' 'bridge' 'verse' 'transition'
 'chorus' 'transition' 'chorus' 'solo/instrumental' 'intro']"
0870_ratedr,239.311,127,4|4,Pop,"[1.00000000e-01 1.53018880e+01 3.05037760e+01 4.57056640e+01
 6.09075520e+01 7.61094400e+01 1.00772736e+02 1.15950592e+02
 1.31128448e+02 1.46306304e+02 1.70903084e+02 1.86057004e+02
 2.01210924e+02 2.23941804e+02]","['intro' 'chorus' 'verse' 'transition' 'chorus' 'transition' 'verse'
 'transition' 'chorus' 'bridge' 'bridge' 'chorus' 'transition' 'outro']"
0872_readyfortheweekend,222.604,138,4|4,Pop,"[6.81818750e-02 1.39812379e+01 4.18073499e+01 5.57204059e+01
 6.96334619e+01 9.74595739e+01 1.25285686e+02 1.53111798e+02
 1.80937910e+02 2.08764022e+02]","['intro' 'verse' 'transition' 'transition' 'chorus' 'verse' 'transition'
 'chorus' 'chorus' 'outro']"
0873_readyornot,201.24400000000003,93,4|4,Pop,"[  0.387097  10.709673  31.354825  41.03224   72.645129  93.290281
 102.967696 134.580585 157.16122 ]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'chorus']"
0874_realize,243.05,124,4|4,Country,"[1.20967750e-01 1.56048398e+01 3.10887118e+01 4.56048417e+01
 6.20564557e+01 6.97983917e+01 1.00766136e+02 1.15282266e+02
 1.47217752e+02 1.61733882e+02 1.77701625e+02 1.93669368e+02
 2.24637112e+02]","['verse' 'verse' 'transition' 'chorus' 'solo/instrumental' 'verse'
 'transition' 'chorus' 'bridge' 'chorus' 'chorus' 'transition' 'outro']"
0875_redbelt,131.62,130,4|4,Pop,"[  0.681818  15.45393   37.624842  56.100602  67.156662  85.618182
 100.387398 115.156614]","['solo/instrumental' 'chorus' 'chorus' 'silence' 'verse' 'chorus' 'chorus'
 'chorus']"
0876_rehab,294.163,80,4|4,Pop,"[6.52173750e-02 1.20532334e+01 3.60292654e+01 4.80172814e+01
 7.19933134e+01 9.59693454e+01 1.19945377e+02 1.31933393e+02
 1.55909425e+02 1.79885457e+02 2.03861489e+02 2.27837521e+02
 2.51813553e+02]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'chorus' 'bridge' 'chorus' 'transition' 'outro']"
0877_releasemenow,254.03,128,4|4,Pop,"[1.17187500e-01 1.55859375e+01 3.05859375e+01 4.55859375e+01
 6.05859375e+01 6.76171875e+01 9.80859375e+01 1.13085938e+02
 1.28085938e+02 1.35117188e+02 1.65585938e+02 1.80585938e+02
 1.87617188e+02 2.17617188e+02]","['chorus' 'chorus' 'verse' 'transition' 'transition' 'chorus' 'verse'
 'transition' 'transition' 'chorus' 'solo/instrumental' 'transition'
 'chorus' 'chorus']"
0878_replay,181.034,91,4|4,Pop,"[  0.        21.11348   42.212392  52.761848  73.86076   94.959672
 105.509128 126.60804  158.256408]","['chorus' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'chorus']"
0879_ridinsoloian,412.312,125,4|4,Dance/Electronic,"[5.0000e-02 3.0770e+01 6.1490e+01 7.6850e+01 9.2210e+01 1.0757e+02
 1.1525e+02 1.3061e+02 1.4597e+02 1.5365e+02 1.6901e+02 1.8437e+02
 1.9973e+02 2.1509e+02 2.3045e+02 2.4581e+02 2.6117e+02 2.7653e+02
 2.9189e+02 3.1493e+02 3.3029e+02 3.4565e+02]","['intro' 'solo/instrumental' 'silence' 'solo/instrumental' 'chorus'
 'solo/instrumental' 'verse' 'transition' 'silence' 'chorus' 'chorus'
 'verse' 'transition' 'silence' 'silence' 'solo/instrumental' 'chorus'
 'chorus' 'transition' 'chorus' 'solo/instrumental' 'outro']"
0880_righthere,204.512,92,4|4,R&B,"[3.12500000e-02 1.30747300e+01 4.43790820e+01 7.56834340e+01
 1.06987786e+02 1.38292138e+02 1.59161706e+02 1.90466058e+02]",['intro' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'outro']
0881_rightround,204.904,125,4|4,Dance/Electronic,"[5.00000000e-02 7.42538300e+00 2.27853830e+01 5.35053830e+01
 6.88653830e+01 8.42253830e+01 1.14945383e+02 1.30305383e+02
 1.45665383e+02 1.68705383e+02 1.84065383e+02]","['intro' 'chorus' 'verse' 'chorus' 'transition' 'verse' 'chorus'
 'transition' 'bridge' 'chorus' 'chorus']"
0882_rightroundbenny,202.263,129,4|4,Dance/Electronic,"[  1.615383  16.499095  31.382807  46.266519  76.033943  94.638583
 124.406007 139.289719 154.173431 183.940855]","['chorus' 'chorus' 'transition' 'solo/instrumental' 'verse'
 'solo/instrumental' 'silence' 'chorus' 'solo/instrumental' 'chorus']"
0883_rocksatmywindow,192.982,115,4|4,Pop,"[  0.234375  11.254432  32.659849  43.038233  63.795001  74.173385
  94.930153 105.308537 126.065305 146.822073 167.578841]","['intro' 'verse' 'transition' 'chorus' 'transition' 'verse' 'transition'
 'chorus' 'bridge' 'chorus' 'transition']"
0884_rockstar,252.958,72,4|4,Country,"[  0.392157  53.67645   61.176447 100.343098 127.843087 134.509751
 181.176399 196.176393]","['verse' 'transition' 'chorus' 'verse' 'transition' 'chorus' 'bridge'
 'chorus']"
0886_rudeboy,222.421,87,4|4,Pop,"[6.2500000e-02 1.1096980e+01 2.2131460e+01 3.3165940e+01 5.5234900e+01
 6.6269380e+01 8.8338340e+01 1.1040730e+02 1.2144178e+02 1.4351074e+02
 1.6557970e+02 1.7661418e+02 1.9868314e+02]","['intro' 'chorus' 'chorus' 'verse' 'transition' 'chorus' 'verse'
 'transition' 'chorus' 'bridge' 'silence' 'chorus' 'outro']"
0888_russianroulettejump,182.446,110,4|4,Dance/Electronic,"[7.50000000e-02 7.71137000e+00 3.33477550e+01 5.57114100e+01
 7.26205150e+01 9.11659850e+01 1.07529635e+02 1.24984195e+02
 1.43529665e+02 1.50754427e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus' 'chorus'
 'transition' 'chorus']"
0889_samelove,320.439,85,4|4,Hip-Hop,"[  0.50000025  31.55880825  42.85292025  90.14701425 124.73523225
 191.79402225 215.08812825 248.26458225 282.85280025]","['intro' 'intro' 'verse' 'chorus' 'verse' 'chorus' 'verse' 'chorus'
 'outro']"
0890_samemistakes,217.323,90,4|4,Pop,"[  0.413793  11.080465  33.080476  42.413814  69.747161  91.747172
 101.08051  123.080521 144.413865 167.74721  189.747221]","['intro' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'chorus' 'bridge' 'chorus' 'chorus']"
0891_savetheworld,204.669,128,4|4,Pop,"[5.85937500e-02 7.55859375e+00 2.16210938e+01 3.66210938e+01
 6.75585938e+01 8.25585938e+01 9.94335938e+01 1.13496094e+02
 1.28496094e+02 1.59433594e+02 1.73496094e+02]","['intro' 'verse' 'transition' 'chorus' 'solo/instrumental' 'transition'
 'verse' 'transition' 'chorus' 'transition' 'chorus']"
0892_saveyoutonight,204.538,128,4|4,Pop,"[  0.530973  17.405973  32.405973  47.405973  79.280973  94.280973
 109.280973 139.280973 154.280973 184.280973]","['chorus' 'verse' 'transition' 'chorus' 'verse' 'transition' 'chorus'
 'bridge' 'chorus' 'outro']"
0893_say,226.291,84,4|4,Pop,"[6.81818750e-02 1.07824719e+01 3.36396239e+01 6.22110639e+01
 8.50682159e+01 1.08639654e+02 1.36496808e+02 1.59353960e+02
 1.82211112e+02 2.05068264e+02]","['intro' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'verse' 'chorus'
 'chorus' 'chorus']"
0894_sayheyiloveyou,218.029,93,4|4,Pop,"[  0.3       13.80322   34.448372  55.093524  75.738676  96.383828
 117.02898  145.416064 155.73864  166.061216 202.190232]","['intro' 'chorus' 'verse' 'chorus' 'verse' 'chorus' 'bridge' 'chorus'
 'chorus' 'chorus' 'outro']"
